Linux 7.0.9-arch1-1 (archlinux) 	05/22/2026 	_x86_64_	(4 CPU)

08:46:26 AM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s  pgprom/s   pgdem/s
10:41:12 AM     38.32   9671.06      3.59      3.59   2467.66      0.00      0.00      0.00      0.00      0.00
10:41:17 AM    157.11   3508.62     35.07     34.47    942.69      0.00      0.00      0.00      0.00      0.00
10:41:22 AM     88.00    476.00     22.40     22.00    138.80      0.00      0.00      0.00      0.00      0.00
10:41:27 AM      3.20   2764.80      0.80      0.80    698.40      0.00      0.00      0.00      0.00      0.00
10:41:32 AM    316.17  11818.76      5.59      4.79   2975.85      0.00      0.00      0.00      0.00      0.00
10:41:37 AM      0.00   2719.20      0.00      0.00    684.20      0.00      0.00      0.00      0.00      0.00
10:41:42 AM      1.60     32.00      0.40      0.40      3.80      0.00      0.00      0.00      0.00      0.00
10:41:47 AM      3.20    104.80      0.00      0.00      4.20      0.00      0.00      0.00      0.00      0.00
10:41:52 AM   3333.60      5.60    322.40     32.20    405.60      0.00      0.00      0.00      0.00      0.00
10:41:57 AM    208.80      0.00      2.80      2.20      3.80      0.00      0.00      0.00      0.00      0.00
10:42:02 AM      3.20  12148.80      1.40      0.80   3089.80      0.00      0.00      0.00      0.00      0.00
10:42:07 AM     76.00    340.80     19.20     19.00    159.00      0.00      0.00      0.00      0.00      0.00
10:42:12 AM    396.80  13616.00     95.80     95.80   3563.60      0.00      0.00      0.00      0.00      0.00
10:42:17 AM     68.80  10425.60     17.40     17.40   3056.60      0.00      0.00      0.00      0.00      0.00
10:42:22 AM      1.60   4308.80    362.40    362.40   1129.00      0.00      0.00      0.00      0.00      0.00
10:42:27 AM      1.60      7.20      9.00      9.00     28.40      0.00      0.00      0.00      0.00      0.00
10:42:32 AM    300.80   5095.20     24.40     21.20   1311.60      0.00      0.00      0.00      0.00      0.00
10:42:37 AM     64.00   6749.60      2.20      2.00   1715.00      0.00      0.00      0.00      0.00      0.00
10:42:42 AM    348.00   6933.60      4.60      2.60   1833.20      0.00      0.00      0.00      0.00      0.00
10:42:47 AM    474.40   6274.40    122.80    118.80   1639.20      0.00      0.00      0.00      0.00      0.00
10:42:52 AM   1400.80  11264.00     95.20     84.80   3043.60      0.00      0.00      0.00      0.00      0.00
10:42:57 AM    465.60   6073.60     12.00     11.60   1515.20      0.00      0.00      0.00      0.00      0.00
10:43:02 AM    208.80    852.80     51.20     51.00    344.80      0.00      0.00      0.00      0.00      0.00
10:43:07 AM 137715.20   1713.60  34314.80  34306.20   4915.40      0.00      0.00      0.00      0.00      0.00
10:43:12 AM    254.40      0.00      1.40      0.80      4.60      0.00      0.00      0.00      0.00      0.00
10:43:17 AM      0.80   1992.00      0.20      0.20    520.80      0.00      0.00      0.00      0.00      0.00
10:43:22 AM      5.60   1657.60      1.40      1.40    418.80      0.00      0.00      0.00      0.00      0.00
10:43:27 AM     20.00   3203.20      2.60      2.60    941.20      0.00      0.00      0.00      0.00      0.00
10:43:32 AM    555.20   3087.20    124.00    124.00    788.80      0.00      0.00      0.00      0.00      0.00
10:43:37 AM      1.60    724.80   2939.20      0.40    189.80      0.00      0.00      0.00      0.00      0.00
10:43:42 AM     52.00  20466.40   6360.80     13.00   5608.80   5113.60     52.00   5123.40      0.00      0.00
10:43:47 AM      0.00   1704.80      0.00      0.00  12811.80      0.00      0.00      0.00      0.00      0.00
10:43:52 AM    176.00      0.00      5.00      3.80      5.60      0.00      0.00      0.00      0.00      0.00
10:43:57 AM      1.60      0.00      0.40      0.40      4.00      0.00      0.00      0.00      0.00      0.00
10:44:02 AM      0.00     32.00      0.00      0.00      0.40      0.00      0.00      0.00      0.00      0.00
10:44:07 AM     22.40    104.80      0.00      0.00      8.40      0.00      0.00      0.00      0.00      0.00
10:44:12 AM     61.60   4694.40      0.80      0.80   1322.00      0.00      0.00      0.00      0.00      0.00
10:44:17 AM    229.60   7315.20     57.60     57.40   1903.20      0.00      0.00      0.00      0.00      0.00
10:44:22 AM    686.40   5825.60    135.80    135.80   1487.00      0.00      0.00      0.00      0.00      0.00
10:44:27 AM   2122.40   3439.20     23.60     14.80    929.40      0.00      0.00      0.00      0.00      0.00
10:44:32 AM   1022.40    691.20    256.80    255.80    177.20      0.00      0.00      0.00      0.00      0.00
10:44:37 AM    400.00    169.60      4.80      3.20     37.80      0.00      0.00      0.00      0.00      0.00
10:44:42 AM   2081.60    143.20     41.20     22.80     12.80      0.00      0.00      0.00      0.00      0.00
10:44:47 AM    377.60   2015.20      3.60      3.60    560.20      0.00      0.00      0.00      0.00      0.00
10:44:52 AM    827.20   3011.20     32.40     28.20    969.80      0.00      0.00      0.00      0.00      0.00
10:44:57 AM   1496.80   6050.40    237.20    235.60   1602.40      0.00      0.00      0.00      0.00      0.00
10:45:02 AM    968.00   3533.60    132.80    125.60    936.20      0.00      0.00      0.00      0.00      0.00
10:45:07 AM    108.80   1160.00     19.60     19.60    426.00      0.00      0.00      0.00      0.00      0.00
10:45:12 AM    138.40   1428.80     29.00     29.00    541.80      0.00      0.00      0.00      0.00      0.00
10:45:17 AM   1172.00    195.20     21.00     19.80    135.80      0.00      0.00      0.00      0.00      0.00
10:45:22 AM     19.20   3460.00      4.80      4.80    884.20      0.00      0.00      0.00      0.00      0.00
10:45:27 AM     11.20   3636.80      2.80      2.80    936.00      0.00      0.00      0.00      0.00      0.00
10:45:32 AM   1328.00    211.20    308.60    308.20     64.60      0.00      0.00      0.00      0.00      0.00
10:45:37 AM      4.00    436.00      1.00      1.00    122.40      0.00      0.00      0.00      0.00      0.00
10:45:42 AM     72.00   2029.60      2.20      2.20    531.80      0.00      0.00      0.00      0.00      0.00
10:45:47 AM     81.60   2268.80     20.60     20.40    591.20      0.00      0.00      0.00      0.00      0.00
10:45:52 AM    427.20   5305.60      6.00      5.60   1468.40      0.00      0.00      0.00      0.00      0.00
10:45:57 AM   3080.00   1282.40    443.20    436.20    532.20      0.00      0.00      0.00      0.00      0.00
10:46:02 AM    827.20   5376.00     16.60     14.00   1466.40      0.00      0.00      0.00      0.00      0.00
10:46:07 AM  30492.00    197.60   7624.00   7623.80    394.20      0.00      0.00      0.00      0.00      0.00
10:46:12 AM     36.80   1685.60     14.80     14.80    426.60      0.00      0.00      0.00      0.00      0.00
10:46:17 AM    320.00    166.40     21.80     19.60     50.20      0.00      0.00      0.00      0.00      0.00
10:46:22 AM      0.00   3122.40      0.00      0.00    788.00      0.00      0.00      0.00      0.00      0.00
10:46:27 AM    101.40    443.11     47.11     16.77     87.82      0.00      0.00      0.00      0.00      0.00
Average:      3823.28   3891.93   1452.30   1142.40   1534.67   1166.65    236.55    487.87      0.00      0.00
