Linux 7.0.10-arch1-1 (archlinux) 	06/03/2026 	_x86_64_	(4 CPU)

03:39:50 AM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s  pgprom/s   pgdem/s
03:39:55 AM   2298.40      0.00 198552.80      1.80    477.60      0.00      0.00      0.00      0.00      0.00
05:36:05 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:36:10 AM     72.80      0.00      0.20      0.20   1634.00      0.00      0.00      0.00      0.00      0.00
05:36:15 AM      0.00      0.00      0.00      0.00      0.40      0.00      0.00      0.00      0.00      0.00
05:36:20 AM      0.00      0.00      0.00      0.00   1641.40      0.00      0.00      0.00      0.00      0.00
05:36:25 AM      0.00    149.60      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:36:30 AM      0.00      3.20      0.00      0.00   1640.60      0.00      0.00      0.00      0.00      0.00
05:36:35 AM      0.00      1.60      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:36:40 AM      1.60   2075.20  12355.00      2.60  12773.80  26866.40     51.20  12229.00      0.00      0.00
05:36:45 AM      0.00      0.00      0.00      0.00      0.40      0.00      0.00      0.00      0.00      0.00
05:36:50 AM      0.00      0.00      0.20      0.00  12381.00      0.00      0.00      0.00      0.00      0.00
05:36:55 AM   1101.60     38.40      5.80      1.20      8.40      0.00      0.00      0.00      0.00      0.00
05:37:00 AM      4.80    130.40      1.60      1.20     12.80      0.00      0.00      0.00      0.00      0.00
05:37:05 AM    463.20      0.00      1.20      1.00      4.60      0.00      0.00      0.00      0.00      0.00
05:37:10 AM    780.80      3.20     12.00      0.80      5.80      0.00      0.00      0.00      0.00      0.00
05:37:15 AM      0.00      0.80      0.00      0.00      0.80      0.00      0.00      0.00      0.00      0.00
05:37:20 AM      0.00      0.00      0.20      0.00      4.20      0.00      0.00      0.00      0.00      0.00
05:37:25 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:37:30 AM      3.20     48.80      0.20      0.00      7.60      0.00      0.00      0.00      0.00      0.00
05:37:35 AM      0.00     64.00      0.00      0.00      4.20      0.00      0.00      0.00      0.00      0.00
05:37:40 AM      0.00    143.20      0.00      0.00    605.40      0.00      0.00      0.00      0.00      0.00
05:37:45 AM      0.00      3.20      0.00      0.00      0.80      0.00      0.00      0.00      0.00      0.00
05:37:50 AM      0.00      0.80      0.00      0.00   1601.20      0.00      0.00      0.00      0.00      0.00
05:37:55 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:38:00 AM   2046.40      0.00    519.40    510.80   1544.40      0.00      0.00      0.00      0.00      0.00
05:38:05 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:38:10 AM      0.00     38.40      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:38:15 AM      0.00    130.14      0.00      0.00   1660.88      0.00      0.00      0.00      0.00      0.00
05:38:20 AM      0.00      4.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:38:25 AM      0.00      0.80      0.00      0.00   1097.60      0.00      0.00      0.00      0.00      0.00
05:38:30 AM     29.60      0.00      1.20      1.00     11.00      0.00      0.00      0.00      0.00      0.00
05:38:35 AM      0.00      0.00      0.00      0.00   1602.00      0.00      0.00      0.00      0.00      0.00
05:38:40 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:38:45 AM      0.00     32.00      0.00      0.00   2321.80      0.00      0.00      0.00      0.00      0.00
05:38:50 AM      0.00    117.60      0.00      0.00     11.00      0.00      0.00      0.00      0.00      0.00
05:38:55 AM      3.20      7.20      0.00      0.00   1747.00      0.00      0.00      0.00      0.00      0.00
05:39:00 AM      1.60      0.00      0.40      0.40      3.80      0.00      0.00      0.00      0.00      0.00
05:39:05 AM      0.00      0.00      0.00      0.00   1617.60      0.00      0.00      0.00      0.00      0.00
05:39:10 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:39:15 AM      0.00      0.00      0.00      0.00   1419.20      0.00      0.00      0.00      0.00      0.00
05:39:20 AM      0.00     38.40      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:39:25 AM      2.40    130.40    287.40      0.20   1844.00      0.00      0.00      0.00      0.00      0.00
05:39:30 AM      0.00      3.20      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:39:35 AM      2.40      0.80      1.40      0.60   1585.00      0.00      0.00      0.00      0.00      0.00
05:39:40 AM      0.00      0.00      0.00      0.00     55.20      0.00      0.00      0.00      0.00      0.00
05:39:45 AM    202.40      0.00      8.40      7.60   1495.80      0.00      0.00      0.00      0.00      0.00
05:39:50 AM     74.40      0.00     32.80     14.60      3.80      0.00      0.00      0.00      0.00      0.00
Average:      3031.53   3004.47   1129.77    886.73   1325.33   2101.21    433.57    931.40      0.00      0.00
